,Edad,Trabajo,Estado Civil,Fomación,Impago,Prestamo hipotecario,Prestamo Personal,Canal de contacto,Mes,Dia de la semana,num contactos esta campaña,num días último contacto,num contactos otras campañas,resultado campaña anterior,variación tasa empleo,euribor3m,contrata_fondos
33234,33.0,management,single,university.degree,no,yes,no,telephone,jun,,3,999,0,nonexistent,14,4958,0
33235,36.0,admin.,married,university.degree,no,yes,no,cellular,jul,,10,999,0,nonexistent,14,496,0
33236,38.0,blue-collar,married,basic.9y,no,no,yes,telephone,jun,,3,999,0,nonexistent,14,4962,0
33237,33.0,blue-collar,married,basic.9y,no,no,no,cellular,may,,1,999,0,nonexistent,-18,1313,1
33238,52.0,self-employed,single,university.degree,unknown,yes,no,telephone,may,,4,999,0,nonexistent,11,486,0
33239,48.0,blue-collar,married,basic.9y,no,no,no,cellular,may,,1,999,0,nonexistent,-18,125,0
33240,29.0,services,single,high.school,no,yes,no,cellular,nov,,3,999,1,failure,-1,412,0
33241,38.0,management,married,university.degree,no,no,yes,cellular,nov,,1,999,0,nonexistent,-1,4021,0
33242,37.0,self-employed,married,basic.9y,no,yes,yes,telephone,may,,1,999,0,nonexistent,11,4855,0
33243,34.0,blue-collar,married,basic.9y,no,yes,no,telephone,may,,1,999,0,nonexistent,11,4858,0
33244,27.0,unemployed,married,basic.6y,unknown,yes,no,cellular,jul,,1,999,0,nonexistent,14,4962,0
33245,54.0,retired,married,basic.4y,no,no,no,cellular,nov,,1,999,0,nonexistent,-1,4021,0
33246,31.0,technician,married,university.degree,no,yes,no,cellular,may,,8,999,0,nonexistent,-18,1299,0
33247,33.0,technician,married,professional.course,no,yes,no,telephone,may,,1,999,0,nonexistent,11,4858,0
33248,35.0,blue-collar,married,,no,no,no,telephone,jun,,1,999,0,nonexistent,14,4865,0
33249,44.0,technician,single,university.degree,no,yes,no,telephone,jul,,2,999,0,nonexistent,14,4963,0
33250,,technician,single,,no,yes,no,cellular,may,,1,999,0,nonexistent,-18,1266,0
33251,53.0,blue-collar,married,high.school,unknown,yes,yes,cellular,apr,,4,999,0,nonexistent,-18,1405,0
33252,41.0,admin.,divorced,university.degree,no,yes,yes,cellular,mar,,1,999,0,nonexistent,-18,653,1
33253,54.0,blue-collar,married,,no,no,no,cellular,jul,,1,999,0,nonexistent,14,4962,0
33254,26.0,technician,single,professional.course,no,no,no,telephone,may,,1,999,0,nonexistent,11,486,0
33255,36.0,blue-collar,divorced,,no,yes,no,cellular,apr,,1,999,0,nonexistent,-18,1405,0
33256,37.0,management,single,university.degree,no,yes,no,cellular,nov,,1,999,1,failure,-1,412,0
33257,48.0,blue-collar,single,,no,no,no,cellular,nov,,2,999,0,nonexistent,-1,412,0
33258,34.0,self-employed,single,university.degree,no,yes,no,cellular,jul,,1,999,0,nonexistent,14,4962,0
33259,53.0,blue-collar,married,,unknown,no,no,telephone,may,,2,999,0,nonexistent,11,4856,1
33260,31.0,admin.,single,university.degree,no,no,yes,telephone,may,,3,999,0,nonexistent,11,4855,0
33261,37.0,admin.,married,high.school,no,no,no,cellular,may,,1,999,0,nonexistent,-18,1327,0
33262,35.0,services,married,,no,no,yes,telephone,may,,1,999,0,nonexistent,11,4857,0
33263,55.0,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,,1,999,0,nonexistent,11,4857,0
33264,34.0,admin.,married,university.degree,no,no,no,telephone,jun,,1,999,0,nonexistent,14,4959,0
33265,33.0,services,married,,unknown,yes,no,telephone,may,,2,999,0,nonexistent,11,4857,0
33266,49.0,admin.,single,,no,yes,no,telephone,jul,,10,999,0,nonexistent,14,4958,0
33267,40.0,blue-collar,single,basic.4y,unknown,yes,no,telephone,jun,,1,999,0,nonexistent,14,4961,0
33268,38.0,admin.,married,high.school,no,yes,yes,cellular,may,,3,999,0,nonexistent,-18,1291,0
33269,39.0,admin.,single,high.school,no,no,no,telephone,jun,,2,999,0,nonexistent,14,4864,0
33270,34.0,admin.,single,university.degree,no,no,yes,cellular,mar,,1,999,0,nonexistent,-18,652,1
33271,36.0,self-employed,married,basic.9y,no,yes,yes,telephone,may,,2,999,0,nonexistent,11,4859,0
33272,,technician,married,university.degree,no,no,no,cellular,jul,,1,999,0,nonexistent,14,4962,0
33273,35.0,admin.,single,university.degree,no,yes,no,cellular,may,,1,999,0,nonexistent,-18,1344,0
33274,43.0,housemaid,married,,no,no,no,cellular,jul,,6,999,0,nonexistent,14,4962,0
33275,41.0,technician,divorced,professional.course,no,yes,no,cellular,aug,wed,4,999,0,nonexistent,14,4964,0
33276,30.0,technician,married,professional.course,no,no,no,telephone,aug,,1,0,4,success,-17,89,0
33277,32.0,services,married,high.school,no,no,yes,cellular,jul,,3,999,0,nonexistent,14,4962,0
33278,,housemaid,married,basic.6y,no,yes,no,telephone,jul,tue,3,999,0,nonexistent,14,4961,0
33279,40.0,blue-collar,married,basic.9y,unknown,yes,no,cellular,apr,,1,999,1,failure,-18,141,0
33280,26.0,admin.,single,,no,yes,no,cellular,may,,2,999,0,nonexistent,-18,1266,0
33281,23.0,services,single,,no,no,no,telephone,may,,2,999,0,nonexistent,11,4864,0
33282,44.0,unknown,married,basic.6y,no,no,no,telephone,may,,3,999,0,nonexistent,11,4858,0
33283,44.0,admin.,divorced,high.school,no,no,yes,cellular,jul,,4,999,0,nonexistent,-29,908,0
33284,38.0,blue-collar,single,high.school,no,no,no,cellular,may,,2,999,0,nonexistent,-18,1313,0
33285,40.0,admin.,married,professional.course,no,yes,no,cellular,nov,,5,999,0,nonexistent,-1,4153,0
33286,34.0,admin.,married,university.degree,no,no,no,telephone,aug,,1,999,0,nonexistent,14,4963,0
33287,30.0,services,married,,unknown,no,no,cellular,nov,,1,999,0,nonexistent,-1,4191,0
33288,,unemployed,married,basic.9y,unknown,yes,no,telephone,may,mon,5,999,0,nonexistent,11,4857,0
33289,21.0,student,single,high.school,no,no,no,cellular,apr,,4,999,1,failure,-18,1405,0
33290,31.0,admin.,married,university.degree,no,no,no,cellular,may,,5,999,0,nonexistent,-18,1281,0
33291,34.0,services,married,professional.course,no,yes,yes,cellular,may,,3,999,0,nonexistent,-18,1354,0
33292,39.0,entrepreneur,married,university.degree,unknown,no,no,cellular,nov,,2,999,0,nonexistent,-1,4153,0
33293,,student,married,,unknown,yes,no,cellular,aug,,1,999,0,nonexistent,14,4968,0
33294,53.0,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,,3,999,0,nonexistent,14,4962,0
33295,41.0,services,married,high.school,unknown,yes,no,telephone,may,,3,999,0,nonexistent,11,4864,0
33296,37.0,admin.,single,university.degree,no,yes,no,cellular,may,,1,999,1,failure,-18,1313,0
33297,35.0,services,married,high.school,no,yes,no,telephone,may,,6,999,0,nonexistent,11,4857,0
33298,32.0,blue-collar,married,professional.course,no,yes,no,telephone,jul,,1,999,0,nonexistent,14,4962,0
33299,45.0,management,married,university.degree,no,no,no,cellular,nov,,1,999,0,nonexistent,-1,4153,0
33300,,blue-collar,divorced,unknown,no,no,no,cellular,jun,,5,999,0,nonexistent,-29,126,0
33301,42.0,blue-collar,married,,unknown,yes,no,telephone,may,,2,999,0,nonexistent,11,4856,0
33302,53.0,management,divorced,university.degree,unknown,no,no,cellular,apr,,2,999,1,failure,-18,1405,0
33303,61.0,retired,married,,no,yes,no,cellular,may,,5,999,0,nonexistent,-18,1354,0
33304,40.0,services,divorced,high.school,no,no,yes,cellular,may,,1,999,1,failure,-18,1266,0
33305,,services,divorced,basic.4y,unknown,yes,no,cellular,jul,,1,999,0,nonexistent,14,4962,0
33306,33.0,technician,single,university.degree,no,no,no,cellular,apr,,1,999,0,nonexistent,-18,1435,1
33307,44.0,technician,married,professional.course,no,yes,no,cellular,aug,,1,999,0,nonexistent,14,4964,0
33308,36.0,student,single,university.degree,unknown,yes,no,telephone,may,,1,999,0,nonexistent,11,4858,0
33309,45.0,technician,married,university.degree,unknown,no,yes,telephone,jun,,4,999,0,nonexistent,14,4864,1
33310,36.0,services,married,high.school,unknown,no,no,telephone,may,,4,999,0,nonexistent,11,4864,0
33311,56.0,services,married,basic.4y,no,yes,yes,cellular,apr,,1,999,0,nonexistent,-18,1405,0
33312,32.0,admin.,married,professional.course,no,yes,no,cellular,oct,,1,999,0,nonexistent,-34,742,0
33313,29.0,blue-collar,single,high.school,unknown,no,no,telephone,jun,,2,999,0,nonexistent,14,4961,0
33314,30.0,blue-collar,married,,no,yes,no,cellular,jul,,3,999,0,nonexistent,14,4962,0
33315,50.0,housemaid,married,basic.4y,unknown,no,no,cellular,jul,,8,999,0,nonexistent,14,4963,0
33316,,technician,single,,no,yes,no,cellular,aug,,5,999,0,nonexistent,14,4963,0
33317,52.0,blue-collar,married,basic.9y,no,yes,no,telephone,may,,1,999,0,nonexistent,11,4857,0
33318,35.0,admin.,single,high.school,no,yes,no,cellular,may,,5,999,0,nonexistent,-18,1291,0
33319,,retired,married,,unknown,yes,no,telephone,jun,,1,999,0,nonexistent,14,4866,0
33320,48.0,admin.,married,university.degree,no,yes,no,telephone,may,,1,999,0,nonexistent,11,4858,0
33321,51.0,unemployed,married,high.school,no,yes,no,telephone,may,,1,999,0,nonexistent,11,4855,0
33322,36.0,admin.,married,,no,yes,no,telephone,dec,,4,999,0,nonexistent,-3,71,0
33323,31.0,technician,single,,no,yes,no,cellular,may,,3,999,0,nonexistent,-18,1291,0
33324,26.0,admin.,single,,no,yes,no,cellular,may,,1,999,1,failure,-18,1281,0
33325,,technician,single,university.degree,no,no,no,cellular,may,thu,2,999,1,failure,-18,1266,0
33326,53.0,blue-collar,married,basic.9y,unknown,no,no,telephone,may,,5,999,0,nonexistent,11,4856,0
33327,43.0,admin.,divorced,university.degree,no,no,no,telephone,jun,,3,999,0,nonexistent,14,4967,0
33328,35.0,admin.,single,high.school,unknown,yes,no,telephone,jun,,3,999,0,nonexistent,14,4959,0
33329,32.0,technician,married,,unknown,no,no,cellular,aug,,3,999,0,nonexistent,14,4963,0
33330,41.0,housemaid,married,basic.6y,no,no,no,telephone,may,,1,999,0,nonexistent,11,4859,0
33331,54.0,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,5,999,0,nonexistent,11,4856,0
33332,36.0,services,single,high.school,no,no,no,cellular,jul,,2,999,0,nonexistent,14,4963,0
33333,,services,married,high.school,unknown,no,no,telephone,may,,2,999,0,nonexistent,11,4857,0
33334,41.0,admin.,married,university.degree,no,no,no,telephone,may,,1,999,0,nonexistent,11,4864,0
33335,50.0,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,,2,999,0,nonexistent,14,4968,0
33336,,technician,married,professional.course,no,no,no,cellular,oct,,2,999,0,nonexistent,-34,722,0
33337,50.0,management,married,university.degree,unknown,yes,no,cellular,aug,,2,999,0,nonexistent,14,4965,1
33338,32.0,admin.,divorced,,no,no,no,cellular,aug,,2,999,0,nonexistent,14,4965,0
33339,37.0,blue-collar,married,basic.9y,no,no,yes,cellular,apr,,2,999,0,nonexistent,-18,1405,0
33340,33.0,admin.,single,high.school,no,yes,no,cellular,aug,,3,999,0,nonexistent,-29,883,1
33341,31.0,blue-collar,married,basic.9y,no,yes,no,cellular,may,,1,999,1,failure,-18,1299,1
33342,39.0,retired,divorced,basic.4y,no,yes,no,cellular,may,,1,999,0,nonexistent,-18,1344,0
33343,56.0,admin.,married,university.degree,no,no,yes,cellular,jul,,9,999,0,nonexistent,14,4962,0
33344,27.0,unknown,single,university.degree,no,yes,no,cellular,jun,,4,3,2,success,-17,767,1
33345,36.0,admin.,married,professional.course,no,yes,no,cellular,aug,,1,999,0,nonexistent,14,4964,0
33346,39.0,self-employed,single,university.degree,no,no,no,telephone,may,,1,999,0,nonexistent,11,4856,0
33347,39.0,admin.,married,university.degree,no,yes,no,telephone,may,,2,999,0,nonexistent,11,4855,0
33348,51.0,admin.,married,,no,no,no,telephone,jun,,12,999,0,nonexistent,14,496,0
33349,41.0,entrepreneur,divorced,university.degree,no,yes,no,cellular,jul,,5,999,0,nonexistent,14,4961,0
33350,44.0,admin.,divorced,high.school,no,yes,no,cellular,jul,,2,999,0,nonexistent,14,4968,0
33351,35.0,admin.,divorced,university.degree,no,yes,no,telephone,may,,2,999,0,nonexistent,11,4859,0
33352,31.0,technician,married,professional.course,no,yes,no,telephone,may,,1,999,0,nonexistent,11,486,0
33353,35.0,unknown,married,basic.9y,no,no,yes,telephone,may,,2,999,0,nonexistent,11,4859,0
33354,50.0,technician,married,,unknown,yes,no,cellular,jul,,1,999,0,nonexistent,14,4961,0
33355,25.0,blue-collar,single,basic.4y,no,no,no,telephone,jul,,3,999,0,nonexistent,14,4962,0
33356,54.0,technician,married,professional.course,no,yes,no,telephone,sep,,1,999,0,nonexistent,-34,797,0
33357,31.0,admin.,single,university.degree,no,no,yes,cellular,aug,,3,999,0,nonexistent,14,4968,0
33358,45.0,services,married,,unknown,yes,no,cellular,aug,mon,2,999,0,nonexistent,14,497,0
33359,28.0,services,single,professional.course,no,yes,no,cellular,mar,,3,999,1,failure,-18,649,0
33360,40.0,blue-collar,married,,no,yes,no,telephone,may,,2,999,0,nonexistent,11,4857,0
33361,35.0,unemployed,divorced,professional.course,no,no,no,cellular,nov,,2,999,0,nonexistent,-1,4153,0
33362,43.0,admin.,married,,no,yes,no,telephone,jun,,2,999,0,nonexistent,14,4866,0
33363,56.0,admin.,married,,no,no,no,telephone,jul,,9,999,0,nonexistent,14,4957,0
33364,,technician,single,professional.course,no,no,no,cellular,aug,thu,1,999,0,nonexistent,14,4964,0
33365,32.0,services,married,high.school,no,no,yes,telephone,may,,4,999,0,nonexistent,11,4859,0
33366,46.0,admin.,single,university.degree,no,yes,no,cellular,jul,,5,999,0,nonexistent,-29,1048,0
33367,38.0,retired,divorced,basic.9y,unknown,yes,no,cellular,apr,,3,999,1,failure,-18,1365,0
33368,44.0,unemployed,divorced,basic.9y,no,no,no,telephone,may,,3,999,0,nonexistent,-18,1281,0
33369,41.0,admin.,married,university.degree,no,yes,no,cellular,aug,,1,999,0,nonexistent,14,4965,0
33370,44.0,blue-collar,married,basic.4y,no,yes,no,cellular,aug,,3,999,0,nonexistent,14,4963,0
33371,47.0,technician,single,professional.course,no,yes,no,cellular,jul,,2,999,0,nonexistent,14,4962,0
33372,27.0,technician,single,unknown,no,no,no,cellular,may,,4,999,0,nonexistent,-18,125,0
33373,33.0,blue-collar,single,high.school,no,yes,no,cellular,mar,,4,999,1,failure,-18,1602,1
33374,24.0,admin.,single,university.degree,no,no,no,cellular,aug,,1,999,1,failure,-29,851,0
33375,54.0,blue-collar,married,,unknown,yes,no,telephone,aug,,2,999,0,nonexistent,14,4968,0
33376,33.0,admin.,married,high.school,no,yes,yes,cellular,may,wed,2,999,1,failure,-18,1281,0
33377,57.0,technician,single,professional.course,no,yes,yes,cellular,aug,,4,999,0,nonexistent,14,4965,0
33378,27.0,blue-collar,married,basic.9y,unknown,no,no,cellular,jul,,2,999,0,nonexistent,14,4961,0
33379,42.0,blue-collar,married,basic.6y,no,yes,yes,cellular,apr,,1,999,0,nonexistent,-18,1445,0
33380,29.0,admin.,single,university.degree,no,yes,no,cellular,aug,,3,999,0,nonexistent,14,4963,0
33381,29.0,admin.,single,university.degree,no,yes,no,cellular,aug,,3,999,0,nonexistent,14,4964,0
33382,33.0,services,single,high.school,no,yes,no,cellular,nov,,1,999,0,nonexistent,-1,4076,0
33383,35.0,technician,married,professional.course,no,yes,no,cellular,sep,,1,999,0,nonexistent,-34,753,0
33384,88.0,retired,divorced,high.school,no,yes,no,cellular,may,,2,999,0,nonexistent,-18,1354,0
33385,24.0,blue-collar,single,unknown,no,no,yes,cellular,jun,,1,999,0,nonexistent,-29,126,1
33386,34.0,admin.,married,high.school,no,no,no,cellular,nov,,1,999,0,nonexistent,-1,4153,0
33387,42.0,technician,divorced,professional.course,unknown,no,yes,telephone,may,,3,999,0,nonexistent,11,4859,0
33388,34.0,technician,married,university.degree,no,yes,no,cellular,aug,,4,999,0,nonexistent,14,4962,0
33389,30.0,management,married,university.degree,no,no,no,cellular,may,,4,999,0,nonexistent,-18,125,0
33390,28.0,blue-collar,married,basic.6y,unknown,no,no,telephone,may,,1,999,0,nonexistent,11,4855,0
33391,38.0,admin.,married,high.school,no,no,no,cellular,jul,,3,999,0,nonexistent,14,4963,0
33392,55.0,blue-collar,married,high.school,no,no,no,cellular,may,,2,999,0,nonexistent,-18,1344,0
33393,40.0,admin.,single,university.degree,no,yes,no,telephone,jun,,2,999,0,nonexistent,14,4959,0
33394,38.0,admin.,married,university.degree,no,no,no,telephone,nov,,4,999,0,nonexistent,-34,714,1
33395,,housemaid,married,basic.4y,no,yes,no,cellular,jul,,1,999,0,nonexistent,14,4962,0
33396,41.0,admin.,single,,no,no,no,cellular,jul,,1,999,0,nonexistent,14,496,0
33397,18.0,student,single,unknown,no,yes,yes,telephone,aug,,1,999,0,nonexistent,-17,9,0
33398,47.0,management,married,university.degree,no,yes,no,cellular,sep,,2,999,1,failure,-11,884,0
33399,,services,married,high.school,unknown,no,yes,telephone,may,,1,999,0,nonexistent,11,486,0
33400,45.0,technician,married,professional.course,unknown,no,no,telephone,jul,,6,999,0,nonexistent,14,4962,0
33401,33.0,blue-collar,married,,no,yes,no,cellular,may,,10,999,1,failure,-18,1291,1
33402,42.0,technician,single,high.school,no,no,no,telephone,may,,6,999,0,nonexistent,11,4857,0
33403,53.0,blue-collar,divorced,basic.6y,no,yes,no,cellular,nov,,6,999,0,nonexistent,-1,412,0
33404,23.0,student,single,high.school,no,no,no,cellular,mar,,1,999,0,nonexistent,-18,644,1
33405,34.0,admin.,divorced,basic.6y,no,no,no,telephone,may,,2,999,0,nonexistent,11,4857,0
33406,26.0,student,single,basic.9y,no,no,no,cellular,mar,,4,999,0,nonexistent,-18,1811,0
33407,26.0,technician,single,professional.course,no,no,no,cellular,jul,,5,999,0,nonexistent,14,4962,0
33408,26.0,services,single,high.school,no,yes,no,cellular,may,,1,999,0,nonexistent,-18,1299,0
33409,42.0,technician,married,professional.course,unknown,yes,no,telephone,may,,3,999,0,nonexistent,11,4864,0
33410,38.0,blue-collar,single,basic.9y,unknown,yes,no,cellular,may,,1,999,0,nonexistent,-18,1281,0
33411,40.0,blue-collar,married,,unknown,unknown,unknown,telephone,jun,,1,999,0,nonexistent,14,4961,0
33412,42.0,management,married,university.degree,no,yes,no,cellular,aug,,2,999,0,nonexistent,14,4962,0
33413,29.0,admin.,single,high.school,no,unknown,unknown,cellular,may,,1,999,0,nonexistent,-18,1334,0
33414,33.0,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,,3,999,0,nonexistent,11,4857,0
33415,30.0,technician,single,university.degree,no,yes,no,cellular,aug,,2,999,0,nonexistent,14,4964,0
33416,41.0,admin.,married,high.school,no,yes,yes,cellular,jul,,15,999,0,nonexistent,14,4962,0
33417,48.0,admin.,single,university.degree,no,no,yes,telephone,may,,1,999,0,nonexistent,11,4859,0
33418,37.0,services,single,high.school,no,yes,no,cellular,may,,6,999,0,nonexistent,-18,1266,0
33419,59.0,services,married,high.school,unknown,yes,no,telephone,jun,,7,999,0,nonexistent,14,4959,0
33420,33.0,entrepreneur,married,basic.9y,no,no,no,cellular,may,,2,999,1,failure,-18,1334,0
33421,26.0,blue-collar,single,basic.9y,unknown,yes,no,cellular,may,,3,999,0,nonexistent,-18,1266,0
33422,36.0,entrepreneur,married,university.degree,no,no,no,telephone,may,,4,999,0,nonexistent,-18,1354,1
33423,32.0,admin.,single,university.degree,no,unknown,unknown,cellular,jul,,2,999,0,nonexistent,14,4962,0
33424,35.0,services,married,high.school,no,yes,no,telephone,may,,5,999,0,nonexistent,11,4857,0
33425,,management,divorced,university.degree,no,no,no,cellular,nov,,1,999,0,nonexistent,-1,412,0
33426,44.0,blue-collar,married,high.school,no,yes,no,cellular,may,,1,999,0,nonexistent,-18,125,0
33427,34.0,blue-collar,married,basic.9y,no,no,no,telephone,jun,,10,999,0,nonexistent,14,4959,0
33428,,management,married,university.degree,no,no,no,cellular,aug,,3,999,0,nonexistent,14,4964,0
33429,52.0,services,married,high.school,unknown,yes,yes,cellular,aug,,3,999,0,nonexistent,14,4965,0
33430,53.0,technician,divorced,university.degree,no,yes,no,cellular,may,wed,1,999,1,failure,-18,1334,0
33431,,blue-collar,married,basic.9y,no,yes,no,telephone,may,,7,999,0,nonexistent,11,486,0
33432,39.0,admin.,single,university.degree,no,yes,yes,cellular,aug,,8,999,0,nonexistent,14,4962,0
33433,60.0,admin.,single,university.degree,no,no,no,cellular,may,,1,999,0,nonexistent,-18,1327,0
33434,46.0,services,married,basic.6y,no,no,no,telephone,may,,3,999,0,nonexistent,11,4857,0
